                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.2176,                 0.6896,                 1.6185,                0.91501,                 0.8914,                0.92456,                0.47883,                 1.5788,                0.72197,                 2.1719,              0.0062875,              0.0062875,              0.0062875
                    153,                 1.2123,                0.69271,                 1.6143,                0.92074,                0.90241,                0.92613,                0.49369,                 1.5523,                0.70432,                 2.1581,              0.0062628,              0.0062628,              0.0062628
                    154,                 1.1996,                0.68736,                 1.6209,                0.91919,                0.89322,                0.91536,                0.47214,                 1.5699,                0.71585,                 2.1853,               0.006238,               0.006238,               0.006238
                    155,                 1.2332,                0.70206,                 1.6323,                0.92446,                0.89586,                0.92475,                 0.4828,                 1.5912,                0.71463,                 2.2012,              0.0062132,              0.0062132,              0.0062132
                    156,                 1.2093,                0.67577,                  1.622,                0.91694,                0.89991,                0.92694,                0.48581,                  1.578,                0.71966,                 2.1842,              0.0061885,              0.0061885,              0.0061885
                    157,                 1.2361,                0.70198,                 1.6351,                0.92743,                 0.8805,                0.92345,                 0.4774,                 1.5725,                 0.7141,                 2.1692,              0.0061637,              0.0061637,              0.0061637
                    158,                 1.2066,                0.67527,                 1.6034,                 0.9227,                0.89117,                0.92472,                0.48415,                 1.5748,                0.71914,                 2.1711,               0.006139,               0.006139,               0.006139
                    159,                 1.2094,                0.68728,                 1.6256,                0.92923,                0.89111,                0.93063,                0.48288,                 1.5837,                0.71949,                 2.1911,              0.0061142,              0.0061142,              0.0061142
                    160,                 1.1974,                0.69088,                 1.6134,                0.92443,                0.89501,                 0.9241,                0.47687,                 1.5824,                0.71133,                 2.2058,              0.0060895,              0.0060895,              0.0060895
                    161,                 1.2047,                0.67989,                 1.6136,                0.91609,                0.89842,                0.92392,                0.47678,                 1.6028,                 0.7113,                 2.2221,              0.0060647,              0.0060647,              0.0060647
                    162,                 1.1861,                0.66753,                 1.5905,                0.91909,                0.90171,                0.92739,                0.48957,                 1.5894,                0.71097,                 2.2082,                0.00604,                0.00604,                0.00604
                    163,                 1.1795,                 0.6757,                 1.5997,                0.92374,                0.90226,                0.92994,                0.48607,                   1.58,                0.70365,                 2.2109,              0.0060152,              0.0060152,              0.0060152
                    164,                 1.1796,                0.67733,                 1.6009,                0.92308,                0.89458,                 0.9251,                0.47796,                 1.5925,                0.69775,                  2.213,              0.0059905,              0.0059905,              0.0059905
                    165,                 1.1798,                0.66599,                 1.6046,                0.91482,                0.90055,                0.92617,                0.48331,                 1.5837,                0.71354,                 2.2064,              0.0059658,              0.0059658,              0.0059658
                    166,                 1.1817,                0.68211,                 1.5931,                0.91892,                0.89117,                0.92117,                0.47395,                 1.5926,                0.72619,                 2.1936,               0.005941,               0.005941,               0.005941
                    167,                 1.1919,                0.68169,                 1.6029,                0.91902,                0.89611,                0.92469,                0.48353,                 1.5845,                0.71858,                 2.1553,              0.0059163,              0.0059163,              0.0059163
                    168,                 1.1848,                0.68706,                 1.5911,                0.91411,                0.90226,                0.92727,                0.49023,                 1.5777,                0.70439,                 2.1493,              0.0058915,              0.0058915,              0.0058915
                    169,                 1.1753,                0.67137,                 1.5823,                0.91548,                0.89226,                0.92401,                0.48263,                 1.5874,                 0.7142,                 2.1517,              0.0058668,              0.0058668,              0.0058668
                    170,                 1.1711,                0.65368,                 1.5536,                0.92401,                 0.8886,                0.92477,                0.48566,                 1.5853,                0.71854,                 2.1536,               0.005842,               0.005842,               0.005842
